chr	stt	end	count.ctrl	count.treatment	rpm.ctrl	rpm.treatment	log2fc	p.val	adj.pval
10	130426600	130426800	13	5	134.181082531687	46.408019305736	-1.53173525835892	0.0558802574533958	0.510082589032899
10	130832200	130832600	8	1	82.5729738656538	9.28160386114721	-3.15322363510519	0.0162720343613615	0.32119397277236
10	130917400	130917600	20	9	206.432434664134	83.5344347503249	-1.30522672855024	0.0245407252768228	0.357363733944906
10	130938200	130938400	6	1	61.9297303992403	9.28160386114721	-2.73818613582635	0.0580723397144799	0.510082589032899
10	132026600	132026800	0	5	0	46.408019305736	Inf	0.0642585691133086	0.510082589032899
10	132193400	132193600	15	6	154.824325998101	55.6896231668832	-1.47515172999255	0.0296902137567588	0.397820219103216
10	132199400	132199600	0	5	0	46.408019305736	Inf	0.0642585691133086	0.510082589032899
10	132558600	132558800	0	5	0	46.408019305736	Inf	0.0642585691133086	0.510082589032899
10	132636000	132636200	0	7	0	64.9712270280304	Inf	0.0165512524496933	0.32119397277236
10	132926400	132927000	16	4	165.145947731308	37.1264154445888	-2.15322363510519	0.00564423851108359	0.182299191069262
10	132935000	132935200	11	3	113.537839065274	27.8448115834416	-2.02769275302133	0.0288833732922283	0.397820219103216
10	133759800	133760000	24	12	247.718921596961	111.379246333766	-1.15322363510519	0.0285988271237188	0.397820219103216
10	133774200	133774400	8	2	82.5729738656538	18.5632077222944	-2.15322363510519	0.054727962787161	0.510082589032899
10	133778200	133778400	33	57	340.613517195822	529.051420085391	0.635272259701099	0.0449329587173201	0.498036442685677
10	133839400	133840000	5	24	51.6081086660336	222.758492667533	2.1098107707286	0.00117400783460568	0.0690611529086705
10	134084000	134084200	1	13	10.3216217332067	120.660850194914	3.5472160830359	0.00218111956033363	0.109465318409784
10	134459800	134460200	1	7	10.3216217332067	64.9712270280304	2.65413128695242	0.0733899816895806	0.537366090463977
10	134519800	134520000	4	0	41.2864869328269	0	-Inf	0.0502536721720206	0.508810145287504
10	134611600	134611800	1	7	10.3216217332067	64.9712270280304	2.65413128695242	0.0733899816895806	0.537366090463977
10	136101200	136101400	0	6	0	55.6896231668832	Inf	0.0325707650378729	0.397820219103216
10	136107800	136108000	15	29	154.824325998101	269.166511973269	0.797866764413865	0.0960639789032996	0.629516548985582
10	136500000	136500600	3	12	30.9648651996202	111.379246333766	1.84677636489481	0.0389225183912621	0.457854582635933
10	137279800	137280600	7	21	72.2513521324471	194.913681084091	1.43173886561597	0.0218780369282787	0.352867126439598
10	137503600	137504000	12	5	123.859460798481	46.408019305736	-1.41625804093898	0.0861496028768609	0.608631991549951
10	137866400	137866600	0	7	0	64.9712270280304	Inf	0.0165512524496933	0.32119397277236
10	138285800	138286000	13	3	134.181082531687	27.8448115834416	-2.26870085252512	0.00989877016444397	0.25889953786636
10	138323800	138324000	2	13	20.6432434664134	120.660850194914	2.5472160830359	0.00857205016481795	0.241512629322842
10	138349200	138349400	0	13	0	120.660850194914	Inf	0.000299025070224413	0.0267255634192105
10	138638600	138639000	2	14	20.6432434664134	129.942454056061	2.65413128695242	0.00498761613302392	0.175181509661257
10	139772400	139772600	6	0	61.9297303992403	0	-Inf	0.0112651645945876	0.25889953786636
10	140178400	140178600	3	10	30.9648651996202	92.8160386114721	1.58374195906102	0.0981735454354207	0.629516548985582
10	140404000	140404200	6	0	61.9297303992403	0	-Inf	0.0112651645945876	0.25889953786636
10	140788400	140788600	5	0	51.6081086660336	0	-Inf	0.0237932546184408	0.352867126439598
10	140953800	140954600	48	32	495.437843193923	297.011323556711	-0.738186135826345	0.0250719873297388	0.361670375724976
10	141522400	141522600	10	3	103.216217332067	27.8448115834416	-1.8901892292714	0.048465438648127	0.508810145287504
10	141788400	141788800	20	59	206.432434664134	547.614627807685	1.40749131936929	6.75444595950566e-05	0.00870962604182975
10	142277600	142277800	2	18	20.6432434664134	167.06886950065	3.01670136633712	0.000545398993853921	0.0423229918582493
10	143742400	143743000	15	48	154.824325998101	445.516985335066	1.52484827000745	0.000196105519958694	0.0200852420990197
10	143953400	143953600	12	3	123.859460798481	27.8448115834416	-2.15322363510519	0.0170002221971084	0.326326992447222
10	144623200	144623400	0	5	0	46.408019305736	Inf	0.0642585691133086	0.510082589032899
10	144713200	144713400	18	0	185.789191197721	0	-Inf	1.42875476473359e-06	0.000330609938162737
10	144714800	144715200	10	0	103.216217332067	0	-Inf	0.000566042049412087	0.0423229918582493
10	144912000	144913200	13	59	134.181082531687	547.614627807685	2.02897969611556	3.27298263464655e-07	9.53227976973268e-05
10	144913800	144914600	5	62	51.6081086660336	575.459439391127	3.47904458039432	1.69062338632651e-12	9.84758973856117e-10
10	145039400	145039800	2	9	20.6432434664134	83.5344347503249	2.01670136633712	0.0695119633682672	0.53372549328035
10	145229400	145229600	20	10	206.432434664134	92.8160386114721	-1.15322363510519	0.0431093551989574	0.478137378871168
10	145323600	145323800	5	0	51.6081086660336	0	-Inf	0.0237932546184408	0.352867126439598
10	145832800	145833000	5	0	51.6081086660336	0	-Inf	0.0237932546184408	0.352867126439598
10	146109400	146110000	45	31	464.472977994302	287.729719695563	-0.690880421047989	0.0391982562616996	0.460777275415888
10	146127200	146127600	13	3	134.181082531687	27.8448115834416	-2.26870085252512	0.00989877016444397	0.25889953786636
10	148152600	148152800	4	0	41.2864869328269	0	-Inf	0.0502536721720206	0.508810145287504
10	148275200	148275400	6	1	61.9297303992403	9.28160386114721	-2.73818613582635	0.0580723397144799	0.510082589032899
10	148304600	148305000	9	1	92.8945955988605	9.28160386114721	-3.3231486365475	0.00849856786947557	0.241512629322842
10	148325800	148326000	6	0	61.9297303992403	0	-Inf	0.0112651645945876	0.25889953786636
10	148537000	148537200	7	2	72.2513521324471	18.5632077222944	-1.96057855716279	0.0946750718481918	0.629516548985582
10	148825600	148826000	0	9	0	83.5344347503249	Inf	0.00430524272362563	0.170314192242351
10	149527600	149527800	11	2	113.537839065274	18.5632077222944	-2.61265525374249	0.00975689749114945	0.25889953786636
2	955400	955600	5	0	51.6081086660336	0	-Inf	0.0237932546184408	0.352867126439598
2	1284200	1284600	14	3	144.502704264894	27.8448115834416	-2.37561605644164	0.00571005126418302	0.183372977099961
2	1361200	1361400	8	1	82.5729738656538	9.28160386114721	-3.15322363510519	0.0162720343613615	0.32119397277236
2	1827000	1827200	0	5	0	46.408019305736	Inf	0.0642585691133086	0.510082589032899
2	1843200	1843400	0	5	0	46.408019305736	Inf	0.0642585691133086	0.510082589032899
2	2367200	2367400	8	31	82.5729738656538	287.729719695563	1.80097267528169	0.000646924871151815	0.0463044700148155
2	2810600	2810800	4	14	41.2864869328269	129.942454056061	1.65413128695242	0.0350469792409207	0.422565005951201
2	3232200	3232400	8	0	82.5729738656538	0	-Inf	0.00252521196888287	0.112548497568257
2	3389400	3389600	7	1	72.2513521324471	9.28160386114721	-2.96057855716279	0.0308983838327344	0.397820219103216
2	3779600	3780200	1	7	10.3216217332067	64.9712270280304	2.65413128695242	0.0733899816895806	0.537366090463977
2	4273600	4273800	0	6	0	55.6896231668832	Inf	0.0325707650378729	0.397820219103216
2	4665000	4665200	6	0	61.9297303992403	0	-Inf	0.0112651645945876	0.25889953786636
2	4852800	4853200	0	12	0	111.379246333766	Inf	0.000580735901878673	0.0423229918582493
2	5240600	5241000	11	4	113.537839065274	37.1264154445888	-1.61265525374249	0.0670426128523466	0.525514531926607
2	5277000	5277200	1	8	10.3216217332067	74.2528308891776	2.84677636489481	0.0414409640926658	0.465458950607589
2	5278600	5278800	0	6	0	55.6896231668832	Inf	0.0325707650378729	0.397820219103216
2	6133000	6133200	6	1	61.9297303992403	9.28160386114721	-2.73818613582635	0.0580723397144799	0.510082589032899
2	6157400	6157800	2	10	20.6432434664134	92.8160386114721	2.16870445978217	0.0417566805137935	0.465458950607589
2	6504600	6504800	0	5	0	46.408019305736	Inf	0.0642585691133086	0.510082589032899
2	6977000	6977400	18	36	185.789191197721	334.137739001299	0.846776364894811	0.0412588755522261	0.465458950607589
2	7862600	7863200	20	11	206.432434664134	102.097642472619	-1.01572011135525	0.0709213548291417	0.537366090463977
2	8287400	8287800	28	13	289.005408529788	120.660850194914	-1.2601388390217	0.00767267628314847	0.234795014085043
2	8505200	8505400	3	10	30.9648651996202	92.8160386114721	1.58374195906102	0.0981735454354207	0.629516548985582
2	9005200	9005400	0	5	0	46.408019305736	Inf	0.0642585691133086	0.510082589032899
2	9086800	9087000	47	192	485.116221460716	1782.06794134026	1.87715001393833	7.43102789402798e-19	9.6557633219939e-16
2	9497400	9497600	9	0	92.8945955988605	0	-Inf	0.00119556845357888	0.0690611529086705
2	9984000	9984200	6	0	61.9297303992403	0	-Inf	0.0112651645945876	0.25889953786636
2	11307400	11307600	9	2	92.8945955988605	18.5632077222944	-2.3231486365475	0.0311673453627772	0.397820219103216
2	12020200	12020400	9	1	92.8945955988605	9.28160386114721	-3.3231486365475	0.00849856786947557	0.241512629322842
2	12124000	12124200	7	20	72.2513521324471	185.632077222944	1.36134953772457	0.0325649534957208	0.397820219103216
2	13563600	13563800	2	15	20.6432434664134	139.224057917208	2.75366696050333	0.00288663043822009	0.126323734099517
2	13665600	13666000	10	3	103.216217332067	27.8448115834416	-1.8901892292714	0.048465438648127	0.508810145287504
2	15138200	15138400	7	0	72.2513521324471	0	-Inf	0.00533358069961812	0.175181509661257
2	15151200	15151400	5	0	51.6081086660336	0	-Inf	0.0237932546184408	0.352867126439598
2	15892200	15892600	27	52	278.683786796582	482.643400779655	0.792328580872435	0.0236119749363469	0.352867126439598
2	16413600	16413800	16	5	165.145947731308	46.408019305736	-1.83129554021783	0.00859277114746792	0.241512629322842
2	16484400	16484600	5	0	51.6081086660336	0	-Inf	0.0237932546184408	0.352867126439598
2	16747800	16748200	13	6	134.181082531687	55.6896231668832	-1.26870085252512	0.070485052891862	0.536396989393547
2	18525400	18525600	8	0	82.5729738656538	0	-Inf	0.00252521196888287	0.112548497568257
2	18629000	18629400	5	0	51.6081086660336	0	-Inf	0.0237932546184408	0.352867126439598
2	18983600	18983800	0	5	0	46.408019305736	Inf	0.0642585691133086	0.510082589032899
2	18989800	18990000	6	1	61.9297303992403	9.28160386114721	-2.73818613582635	0.0580723397144799	0.510082589032899
2	19242200	19242400	0	5	0	46.408019305736	Inf	0.0642585691133086	0.510082589032899
2	21301200	21301600	25	51	258.040543330168	473.361796918508	0.875345517091582	0.0115067287870243	0.263733599281431
2	21339600	21340200	11	23	113.537839065274	213.476888806386	0.910906702314527	0.087400251212448	0.616693836040381
2	21580200	21580400	7	2	72.2513521324471	18.5632077222944	-1.96057855716279	0.0946750718481918	0.629516548985582
2	22218400	22218600	6	1	61.9297303992403	9.28160386114721	-2.73818613582635	0.0580723397144799	0.510082589032899
2	22664600	22665000	20	5	206.432434664134	46.408019305736	-2.15322363510519	0.0010736190815394	0.0690611529086705
2	22693000	22693200	0	5	0	46.408019305736	Inf	0.0642585691133086	0.510082589032899
2	22893400	22893600	9	2	92.8945955988605	18.5632077222944	-2.3231486365475	0.0311673453627772	0.397820219103216
2	23544600	23545000	11	3	113.537839065274	27.8448115834416	-2.02769275302133	0.0288833732922283	0.397820219103216
2	23803400	23803800	4	0	41.2864869328269	0	-Inf	0.0502536721720206	0.508810145287504
2	24092600	24093000	1	16	10.3216217332067	148.505661778355	3.84677636489481	0.000359162163440133	0.0312730271383028
2	24602200	24602600	94	76	970.232442921432	705.401893447188	-0.459884973339241	0.0454232572145336	0.502811049061535
2	27555200	27555400	7	1	72.2513521324471	9.28160386114721	-2.96057855716279	0.0308983838327344	0.397820219103216
2	28185600	28186000	9	21	92.8945955988605	194.913681084091	1.06916878623126	0.0672615349023194	0.526741700310607
2	28944800	28945000	9	1	92.8945955988605	9.28160386114721	-3.3231486365475	0.00849856786947557	0.241512629322842
2	30760200	30760600	13	39	134.181082531687	361.982550584741	1.43173886561597	0.00122839972182935	0.0705786670106851
2	31175600	31176000	2	9	20.6432434664134	83.5344347503249	2.01670136633712	0.0695119633682672	0.53372549328035
2	31200400	31200600	15	2	154.824325998101	18.5632077222944	-3.06011423071371	0.000866884184288912	0.059526047321172
2	31541400	31541600	7	2	72.2513521324471	18.5632077222944	-1.96057855716279	0.0946750718481918	0.629516548985582
2	31851000	31851200	8	2	82.5729738656538	18.5632077222944	-2.15322363510519	0.054727962787161	0.510082589032899
2	33120400	33122200	59	88	608.975682259197	816.781139780954	0.423564934170267	0.0830382525621083	0.596018676624054
2	33383400	33383600	13	6	134.181082531687	55.6896231668832	-1.26870085252512	0.070485052891862	0.536396989393547
2	33975200	33975600	15	8	154.824325998101	74.2528308891776	-1.06011423071371	0.0970396812087435	0.629516548985582
2	34251200	34251600	24	13	247.718921596961	120.660850194914	-1.03774641768525	0.0466941632420286	0.508810145287504
2	34309600	34309800	8	1	82.5729738656538	9.28160386114721	-3.15322363510519	0.0162720343613615	0.32119397277236
2	34471400	34471600	7	2	72.2513521324471	18.5632077222944	-1.96057855716279	0.0946750718481918	0.629516548985582
2	36947800	36948200	11	38	113.537839065274	352.700946723594	1.6352722597011	0.000472680895147235	0.0393326388218084
2	37321600	37321800	7	2	72.2513521324471	18.5632077222944	-1.96057855716279	0.0946750718481918	0.629516548985582
2	37464600	37466000	10	34	103.216217332067	315.574531279005	1.61231111125779	0.00124395791437484	0.0712302952190503
2	37679400	37679600	0	5	0	46.408019305736	Inf	0.0642585691133086	0.510082589032899
2	39386800	39387000	0	6	0	55.6896231668832	Inf	0.0325707650378729	0.397820219103216
2	40175800	40176000	0	5	0	46.408019305736	Inf	0.0642585691133086	0.510082589032899
2	40634000	40634200	25	15	258.040543330168	139.224057917208	-0.890189229271395	0.0585246864801103	0.510082589032899
2	41927000	41927400	5	0	51.6081086660336	0	-Inf	0.0237932546184408	0.352867126439598
2	43410000	43410200	16	7	165.145947731308	64.9712270280304	-1.34586871304758	0.037135609225966	0.442692103772066
2	44069800	44070000	0	5	0	46.408019305736	Inf	0.0642585691133086	0.510082589032899
2	44388600	44389000	13	3	134.181082531687	27.8448115834416	-2.26870085252512	0.00989877016444397	0.25889953786636
2	44965800	44966000	5	0	51.6081086660336	0	-Inf	0.0237932546184408	0.352867126439598
2	45677200	45678000	18	37	185.789191197721	343.419342862447	0.886304729081449	0.0309836579266067	0.397820219103216
2	49031200	49031600	3	10	30.9648651996202	92.8160386114721	1.58374195906102	0.0981735454354207	0.629516548985582
2	50580800	50581000	0	5	0	46.408019305736	Inf	0.0642585691133086	0.510082589032899
2	57759600	57759800	12	0	123.859460798481	0	-Inf	0.000126879105455802	0.0138273667700607
2	57901200	57901800	25	11	258.040543330168	102.097642472619	-1.33764820624262	0.011228098282081	0.25889953786636
2	58274600	58274800	4	14	41.2864869328269	129.942454056061	1.65413128695242	0.0350469792409207	0.422565005951201
2	59214000	59214200	5	0	51.6081086660336	0	-Inf	0.0237932546184408	0.352867126439598
2	59392600	59392800	5	0	51.6081086660336	0	-Inf	0.0237932546184408	0.352867126439598
2	60267000	60267200	8	0	82.5729738656538	0	-Inf	0.00252521196888287	0.112548497568257
2	61730000	61730200	11	4	113.537839065274	37.1264154445888	-1.61265525374249	0.0670426128523466	0.525514531926607
2	62120800	62121200	6	1	61.9297303992403	9.28160386114721	-2.73818613582635	0.0580723397144799	0.510082589032899
2	63007600	63008000	4	20	41.2864869328269	185.632077222944	2.16870445978217	0.00326141679147453	0.136545695801005
2	67384000	67384400	7	0	72.2513521324471	0	-Inf	0.00533358069961812	0.175181509661257
2	69372000	69372600	0	15	0	139.224057917208	Inf	7.97020783887559e-05	0.00975599643581786
2	70962600	70962800	0	5	0	46.408019305736	Inf	0.0642585691133086	0.510082589032899
2	72841400	72841800	12	4	123.859460798481	37.1264154445888	-1.73818613582635	0.0418560351629722	0.465458950607589
2	73703800	73704400	7	19	72.2513521324471	176.350473361797	1.28734895628079	0.047971680996213	0.508810145287504
2	74762600	74762800	0	6	0	55.6896231668832	Inf	0.0325707650378729	0.397820219103216
2	77623200	77623400	7	0	72.2513521324471	0	-Inf	0.00533358069961812	0.175181509661257
2	82448800	82449000	11	0	113.537839065274	0	-Inf	0.000267991229802195	0.0251494880767704
2	83442400	83442600	0	5	0	46.408019305736	Inf	0.0642585691133086	0.510082589032899
2	84188600	84188800	9	1	92.8945955988605	9.28160386114721	-3.3231486365475	0.00849856786947557	0.241512629322842
2	103802400	103802800	4	18	41.2864869328269	167.06886950065	2.01670136633712	0.00873627334222078	0.243520015341243
2	111230600	111230800	6	1	61.9297303992403	9.28160386114721	-2.73818613582635	0.0580723397144799	0.510082589032899
2	113579000	113579200	2	14	20.6432434664134	129.942454056061	2.65413128695242	0.00498761613302392	0.175181509661257
2	115525200	115525400	5	0	51.6081086660336	0	-Inf	0.0237932546184408	0.352867126439598
2	118069800	118070000	5	0	51.6081086660336	0	-Inf	0.0237932546184408	0.352867126439598
2	121408400	121408800	5	0	51.6081086660336	0	-Inf	0.0237932546184408	0.352867126439598
2	122212600	122212800	8	1	82.5729738656538	9.28160386114721	-3.15322363510519	0.0162720343613615	0.32119397277236
2	132035600	132035800	6	0	61.9297303992403	0	-Inf	0.0112651645945876	0.25889953786636
2	133703000	133703200	7	2	72.2513521324471	18.5632077222944	-1.96057855716279	0.0946750718481918	0.629516548985582
2	137257200	137257400	0	5	0	46.408019305736	Inf	0.0642585691133086	0.510082589032899
2	137304600	137304800	12	2	123.859460798481	18.5632077222944	-2.73818613582635	0.00538238240079281	0.175181509661257
2	137918000	137918200	9	0	92.8945955988605	0	-Inf	0.00119556845357888	0.0690611529086705
2	139700200	139701200	6	39	61.9297303992403	361.982550584741	2.5472160830359	2.99645685165639e-06	0.000621683799296521
2	141217400	141217600	8	1	82.5729738656538	9.28160386114721	-3.15322363510519	0.0162720343613615	0.32119397277236
2	141996000	141996200	11	2	113.537839065274	18.5632077222944	-2.61265525374249	0.00975689749114945	0.25889953786636
2	144065200	144065600	21	9	216.754056397341	83.5344347503249	-1.37561605644164	0.0163550423913047	0.32119397277236
2	145653400	145653600	2	21	20.6432434664134	194.913681084091	3.23909378767357	0.000100043476070533	0.0120709599841675
2	149836200	149836400	7	0	72.2513521324471	0	-Inf	0.00533358069961812	0.175181509661257
2	151462600	151462800	5	0	51.6081086660336	0	-Inf	0.0237932546184408	0.352867126439598
2	151712000	151712200	1	8	10.3216217332067	74.2528308891776	2.84677636489481	0.0414409640926658	0.465458950607589
2	155712600	155712800	3	12	30.9648651996202	111.379246333766	1.84677636489481	0.0389225183912621	0.457854582635933
2	161240400	161240600	7	29	72.2513521324471	269.166511973269	1.89740243796478	0.000681601031089707	0.048376489988098
2	161833200	161833400	11	3	113.537839065274	27.8448115834416	-2.02769275302133	0.0288833732922283	0.397820219103216
2	162046600	162046800	7	0	72.2513521324471	0	-Inf	0.00533358069961812	0.175181509661257
2	162505000	162505200	4	0	41.2864869328269	0	-Inf	0.0502536721720206	0.508810145287504
2	162725600	162725800	5	0	51.6081086660336	0	-Inf	0.0237932546184408	0.352867126439598
2	165701000	165701200	7	1	72.2513521324471	9.28160386114721	-2.96057855716279	0.0308983838327344	0.397820219103216
2	166253400	166253600	2	13	20.6432434664134	120.660850194914	2.5472160830359	0.00857205016481795	0.241512629322842
2	167075600	167075800	0	6	0	55.6896231668832	Inf	0.0325707650378729	0.397820219103216
2	170178000	170178200	13	6	134.181082531687	55.6896231668832	-1.26870085252512	0.070485052891862	0.536396989393547
2	175621400	175621600	15	7	154.824325998101	64.9712270280304	-1.2527593086561	0.0561553021110928	0.510082589032899
2	177290600	177290800	9	0	92.8945955988605	0	-Inf	0.00119556845357888	0.0690611529086705
2	178740800	178741600	3	14	30.9648651996202	129.942454056061	2.06916878623126	0.0147922160421085	0.318305876921396
2	179667400	179667800	16	2	165.145947731308	18.5632077222944	-3.15322363510519	0.000466613906474383	0.0390200104364618
2	179801600	179801800	0	5	0	46.408019305736	Inf	0.0642585691133086	0.510082589032899
2	180097400	180097600	6	1	61.9297303992403	9.28160386114721	-2.73818613582635	0.0580723397144799	0.510082589032899
2	181554800	181555000	4	0	41.2864869328269	0	-Inf	0.0502536721720206	0.508810145287504
2	183305200	183305400	7	0	72.2513521324471	0	-Inf	0.00533358069961812	0.175181509661257
2	184571200	184571400	0	5	0	46.408019305736	Inf	0.0642585691133086	0.510082589032899
2	184777200	184777400	1	13	10.3216217332067	120.660850194914	3.5472160830359	0.00218111956033363	0.109465318409784
2	184779800	184780000	0	5	0	46.408019305736	Inf	0.0642585691133086	0.510082589032899
2	184787200	184787400	0	11	0	102.097642472619	Inf	0.00113001538937365	0.0690611529086705
2	185762400	185762600	5	0	51.6081086660336	0	-Inf	0.0237932546184408	0.352867126439598
2	185954400	185954600	2	9	20.6432434664134	83.5344347503249	2.01670136633712	0.0695119633682672	0.53372549328035
2	186258000	186258200	5	0	51.6081086660336	0	-Inf	0.0237932546184408	0.352867126439598
2	186423600	186423800	10	3	103.216217332067	27.8448115834416	-1.8901892292714	0.048465438648127	0.508810145287504
2	186589800	186590000	11	1	113.537839065274	9.28160386114721	-3.61265525374249	0.00227408139403539	0.111667973569901
2	187110600	187110800	0	13	0	120.660850194914	Inf	0.000299025070224413	0.0267255634192105
2	187440600	187441000	12	24	123.859460798481	222.758492667533	0.846776364894811	0.0975997889664817	0.629516548985582
2	187773600	187774600	8	21	82.5729738656538	194.913681084091	1.23909378767357	0.0398430144085253	0.465458950607589
2	188031800	188032000	0	5	0	46.408019305736	Inf	0.0642585691133086	0.510082589032899
2	189123600	189123800	5	0	51.6081086660336	0	-Inf	0.0237932546184408	0.352867126439598
2	189176000	189176200	4	14	41.2864869328269	129.942454056061	1.65413128695242	0.0350469792409207	0.422565005951201
2	189876200	189876600	10	22	103.216217332067	204.195284945239	0.984279888644746	0.0772662252324473	0.564402791344358
2	190427000	190427400	9	24	92.8945955988605	222.758492667533	1.26181386417365	0.0230247481813694	0.352867126439598
2	190732800	190733000	0	5	0	46.408019305736	Inf	0.0642585691133086	0.510082589032899
2	190809600	190810200	1	7	10.3216217332067	64.9712270280304	2.65413128695242	0.0733899816895806	0.537366090463977
2	191805400	191805600	0	5	0	46.408019305736	Inf	0.0642585691133086	0.510082589032899
2	192656400	192656600	0	5	0	46.408019305736	Inf	0.0642585691133086	0.510082589032899
2	193350600	193350800	5	0	51.6081086660336	0	-Inf	0.0237932546184408	0.352867126439598
2	193626000	193626200	7	25	72.2513521324471	232.04009652868	1.68327763261193	0.00408180815164868	0.165744959850119
2	195270200	195270400	0	5	0	46.408019305736	Inf	0.0642585691133086	0.510082589032899
2	196720800	196721000	6	1	61.9297303992403	9.28160386114721	-2.73818613582635	0.0580723397144799	0.510082589032899
2	196794600	196794800	5	0	51.6081086660336	0	-Inf	0.0237932546184408	0.352867126439598
2	197553000	197553200	0	6	0	55.6896231668832	Inf	0.0325707650378729	0.397820219103216
2	198403800	198404000	2	9	20.6432434664134	83.5344347503249	2.01670136633712	0.0695119633682672	0.53372549328035
2	198473000	198473200	18	8	185.789191197721	74.2528308891776	-1.3231486365475	0.0301044904500354	0.397820219103216
2	198685600	198685800	7	0	72.2513521324471	0	-Inf	0.00533358069961812	0.175181509661257
2	199053600	199053800	5	0	51.6081086660336	0	-Inf	0.0237932546184408	0.352867126439598
2	199056800	199057000	5	0	51.6081086660336	0	-Inf	0.0237932546184408	0.352867126439598
2	199103600	199103800	8	2	82.5729738656538	18.5632077222944	-2.15322363510519	0.054727962787161	0.510082589032899
2	199167000	199167200	0	5	0	46.408019305736	Inf	0.0642585691133086	0.510082589032899
2	199230200	199230400	1	7	10.3216217332067	64.9712270280304	2.65413128695242	0.0733899816895806	0.537366090463977
2	199239400	199239800	0	8	0	74.2528308891776	Inf	0.00843143398685231	0.241512629322842
2	200734800	200735200	8	1	82.5729738656538	9.28160386114721	-3.15322363510519	0.0162720343613615	0.32119397277236
2	201425400	201425800	16	8	165.145947731308	74.2528308891776	-1.15322363510519	0.066605580792525	0.525514531926607
2	202063000	202063200	5	0	51.6081086660336	0	-Inf	0.0237932546184408	0.352867126439598
2	202325200	202325400	5	0	51.6081086660336	0	-Inf	0.0237932546184408	0.352867126439598
2	203301600	203302200	7	0	72.2513521324471	0	-Inf	0.00533358069961812	0.175181509661257
2	203851000	203851400	1	11	10.3216217332067	102.097642472619	3.30620798353211	0.00717208975181834	0.221888168658819
2	204269800	204270000	6	1	61.9297303992403	9.28160386114721	-2.73818613582635	0.0580723397144799	0.510082589032899
2	204896200	204896600	1	10	10.3216217332067	92.8160386114721	3.16870445978217	0.0129361882121476	0.288498557776243
2	205141800	205142200	56	35	578.010817059576	324.856135140152	-0.831295540217827	0.00832241402737154	0.241512629322842
2	205406600	205406800	5	0	51.6081086660336	0	-Inf	0.0237932546184408	0.352867126439598
2	206498400	206498800	13	6	134.181082531687	55.6896231668832	-1.26870085252512	0.070485052891862	0.536396989393547
2	206624200	206624600	11	3	113.537839065274	27.8448115834416	-2.02769275302133	0.0288833732922283	0.397820219103216
2	206703000	206703400	7	2	72.2513521324471	18.5632077222944	-1.96057855716279	0.0946750718481918	0.629516548985582
2	207162400	207162800	75	29	774.121629990504	269.166511973269	-1.5240613304735	3.50721365788021e-07	0.000100413310354089
2	207241400	207241600	2	9	20.6432434664134	83.5344347503249	2.01670136633712	0.0695119633682672	0.53372549328035
2	207415800	207416200	14	4	144.502704264894	37.1264154445888	-1.96057855716279	0.0156952394357045	0.32119397277236
2	208056000	208056200	2	10	20.6432434664134	92.8160386114721	2.16870445978217	0.0417566805137935	0.465458950607589
2	209954400	209954800	8	21	82.5729738656538	194.913681084091	1.23909378767357	0.0398430144085253	0.465458950607589
2	210181200	210181400	9	2	92.8945955988605	18.5632077222944	-2.3231486365475	0.0311673453627772	0.397820219103216
2	211820000	211820200	0	5	0	46.408019305736	Inf	0.0642585691133086	0.510082589032899
2	211909000	211909800	11	4	113.537839065274	37.1264154445888	-1.61265525374249	0.0670426128523466	0.525514531926607
2	213743000	213743400	8	2	82.5729738656538	18.5632077222944	-2.15322363510519	0.054727962787161	0.510082589032899
2	215955200	215955400	4	0	41.2864869328269	0	-Inf	0.0502536721720206	0.508810145287504
2	217285800	217286000	5	0	51.6081086660336	0	-Inf	0.0237932546184408	0.352867126439598
2	217519200	217519400	12	5	123.859460798481	46.408019305736	-1.41625804093898	0.0861496028768609	0.608631991549951
2	218784800	218785800	9	33	92.8945955988605	306.292927417858	1.72124548281095	0.00092344074404908	0.0628982300341817
2	220743000	220743200	9	3	92.8945955988605	27.8448115834416	-1.73818613582635	0.0801547961583428	0.57738798153805
2	224259000	224259200	4	0	41.2864869328269	0	-Inf	0.0502536721720206	0.508810145287504
2	224458400	224459000	16	8	165.145947731308	74.2528308891776	-1.15322363510519	0.066605580792525	0.525514531926607
2	224460400	224460800	17	5	175.467569464514	46.408019305736	-1.91875838146817	0.00518151449999775	0.175181509661257
2	224640000	224640400	7	18	72.2513521324471	167.06886950065	1.20934644427952	0.0698717464937922	0.536244226157718
2	226521000	226521200	20	11	206.432434664134	102.097642472619	-1.01572011135525	0.0709213548291417	0.537366090463977
2	226521600	226521800	7	2	72.2513521324471	18.5632077222944	-1.96057855716279	0.0946750718481918	0.629516548985582
2	226853000	226853200	7	2	72.2513521324471	18.5632077222944	-1.96057855716279	0.0946750718481918	0.629516548985582
2	226995200	226995400	1	7	10.3216217332067	64.9712270280304	2.65413128695242	0.0733899816895806	0.537366090463977
2	227006200	227006400	12	4	123.859460798481	37.1264154445888	-1.73818613582635	0.0418560351629722	0.465458950607589
2	227089400	227089600	6	1	61.9297303992403	9.28160386114721	-2.73818613582635	0.0580723397144799	0.510082589032899
2	227227200	227227800	16	7	165.145947731308	64.9712270280304	-1.34586871304758	0.037135609225966	0.442692103772066
2	228550600	228550800	5	0	51.6081086660336	0	-Inf	0.0237932546184408	0.352867126439598
